"","JF1","JF10","JF101","JF102","JF103","JF104","JF105","JF106","JF107","JF108","JF109","JF11","JF110","JF111","JF112","JF113","JF114","JF115","JF116","JF117","JF118","JF119","JF12","JF120","JF121","JF122","JF123","JF124","JF125","JF126","JF127","JF128","JF129","JF13","JF130","JF131","JF132","JF14","JF15","JF16","JF17","JF18","JF19","JF2","JF20","JF21","JF22","JF23","JF24","JF25","JF26","JF27","JF28","JF29","JF3","JF30","JF301","JF302","JF303","JF304","JF305","JF306","JF307","JF308","JF309","JF31","JF310","JF311","JF312","JF313","JF314","JF315","JF316","JF317","JF318","JF319","JF32","JF320","JF321","JF322","JF4","JF401","JF402","JF403","JF404","JF405","JF406","JF407","JF408","JF409","JF410","JF411","JF412","JF413","JF414","JF415","JF416","JF417","JF418","JF5","JF7","JF8","JF9"
"D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinifilaceae",4.33583996962054,0,30.8344367848285,5.15939611119898,11.5302191834355,24.195743309916,0,7.65052100524704,31.1514896604391,0,142.868172136126,42.3919953498126,5.15386984212818,19.7605673028147,18.5138667261994,39.3796208777893,14.2946430746412,27.171414249925,12.895590989096,16.8142596748634,2.86016453771425,15.4355250299117,13.8340213666386,24.1283356040158,2.95216983053583,21.1781920236927,0,95.7320517954436,35.8486081605664,26.7094367263114,32.7231279362998,15.4151648310192,0,23.0824983214171,9.74770630560394,19.1913562017295,59.8692178388177,0,7.1955282668053,17.9013395513133,14.4099241898443,34.4144199990748,52.0860552613233,21.1021951053558,12.4645526005577,73.9147379633584,21.9914612595196,10.17939493436,0,23.0090857300663,16.2069963520309,10.1286974068279,0,22.6485425100021,10.0465118214524,12.3099115017777,35.7174268005801,3.60290866289719,14.225899761973,58.7332084956829,16.1137616278311,21.2578506208746,14.989026877443,31.4122474968747,14.7753955548717,25.0597909690228,21.7842179569896,81.9551285677939,7.2659798806992,14.3209371356718,51.6478825544307,16.9822812144264,13.8837278390575,7.29666551840304,46.7678003392393,34.1868175993252,7.13895191300504,5.43426399476139,0,69.1182165337539,28.5644007987119,18.7544227033223,7.98125660653606,0,11.2345026997966,17.2403260484135,9.05650961728582,17.4837518043581,0,0,0,5.64271541047893,0,0,0,24.9258321030345,0,9.36613110032658,0,15.3683649377909,13.1058698213023,62.2374233572785,64.3918250475717
"D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Barnesiellaceae",0,0,112.203089411459,33.5360747227934,37.7352627821527,100.239507998224,24.8779252206966,0,13.7066554505932,40.0478444982762,55.8078797406741,47.1022170553473,12.8846746053205,22.3953096098567,16.5650386497573,25.973792493861,48.0819812510657,43.6683443302366,0,0,0,29.4678205116496,0,19.3026684832126,0,0,17.4793915437921,0,26.6566573501648,40.9544696470108,29.3379767704757,63.2021758071786,0,0,13.6467888278455,15.1510706855759,29.9346089194089,7.89104524483159,8.39478297793951,3.11327644370667,0,56.8238097659143,38.134433316326,3.24649155467013,8.30970173370512,11.759162857807,0,0,0,35.280598119435,8.84017982838051,0,0,21.619063305002,7.30655405196541,6.83883972320981,15.5691347592272,0,0,9.52430408038101,8.05688081391555,12.9065521626738,0,0,45.4627555534513,0,0,254.557596309057,0,85.9256228140309,5.27019209739089,0,8.67732989941092,8.51277643813687,25.9821112995774,0,0,0,0,9.28453654931022,24.0542322515469,0,9.57750792784327,3.1023335823064,0,10.7752037802585,9.05650961728582,6.05206793227781,0,20.9791486582085,0,15.0472410946105,0,0,0,7.12166631515272,7.40396800276346,0,7.30726992460069,0,6.93840167010122,31.825955125881,2.89401460887963
"D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mollicutes RF39;D_4__unidentified",21.6791998481027,0,0,0,8.38561395158949,23.3316096202762,0,0,0,10.2082740877959,24.5554670858966,0,0,13.1737115352098,37.0277334523988,26.8116567678565,51.9805202714224,20.3785606874437,0,47.2400628960448,0,12.6290659335641,21.1579150313296,38.6053369664252,0,54.2691170607126,17.4793915437921,9.57320517954436,1.83839016208033,0,10.1554534974723,0,10.0176830739338,0,28.2683482862514,63.6344968794188,0,32.6914731571595,39.5754054674291,49.03410398838,39.1126513724345,36.8154260455219,0,0,0,0,18.1668593013423,5.55239723692361,0,79.7648305308965,0,29.373222479801,68.1692690762632,0,37.4460895163227,61.5495575088883,0,0,0,0,4.47604489661975,0,14.989026877443,8.97492785624993,0,0,18.7794982387841,0,0,27.7468157003642,12.6484610337381,22.6430416192352,0,0,0,11.6545969088609,21.4168557390151,0,0,0,126.284719320621,0,0,11.633750933649,16.8517540496948,0,12.9378708818369,12.1041358645556,0,16.317115623051,0,24.451766778742,26.4385118702806,0,26.1579862813682,23.1454155242463,66.6357120248712,13.6234634186568,25.5754447361024,57.3752291010862,0,27.5824944424302,0
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Defluviitaleaceae",20.8120318541786,12.4641062263777,46.2516551772428,16.7680373613967,13.6266226713329,13.8261390342377,69.8951232391,6.55758943306889,8.72241710492295,18.0607926168697,40.1816734132854,10.9905173129144,6.44233730266023,0,28.2580071084096,5.86504991796861,7.79707804071336,13.5857071249625,20.4180190660687,37.6319145104085,27.1715631082854,14.0322954817379,26.8542767705337,12.5467345140882,18.6970755933936,0,5.8264638479307,15.9553419659073,14.7071212966426,13.3547183631557,16.9257558291206,0,0,0,98.4518336865998,14.1409993065375,6.84219632443631,34.9460575128256,9.59403768907373,99.6248461986133,7.20496209492214,18.407713022761,2.79032438899946,13.7975891073481,31.1613815013942,10.0792824495489,19.1230097908866,6.47779677641088,0,26.0769638274085,10.3135431331106,15.1930461102419,42.4661020475082,7.20635443500067,19.1797043864092,24.6198230035553,8.24248310782617,3.60290866289719,0,0,0,0,31.8516821145663,5.23537458281246,0,30.6286334065834,9.76533908416775,0,0,8.95058570979489,13.7024994532163,9.05721664769408,0,8.51277643813687,3.89731669493661,4.66183876354434,17.3374546458694,0,16.087908365086,2.06323034429116,45.8533802295113,11.7215141895764,14.3662618917649,5.42908376903619,11.2345026997966,12.9302445363101,7.76272252910213,6.05206793227781,26.9769845207466,12.4320880937532,13.7056631826224,28.2135770523947,0,58.5427408167496,0,49.8516642060691,8.88476160331615,17.0293292733211,12.7877223680512,30.7367298755819,12.3349363024022,21.217303417254,5.06452556553935
"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae",0,0,0,0,0,0,0,0,0,0,0,2.35511085276736,0,0,2.92324211466306,3.35145709598207,0,1.94081530356607,0,0,10.0105758819999,2.80645909634758,0,0,10.8246227119647,0,0,0,0,0,0,0,3.75663115272516,2.09840893831064,5.84862378336237,0,1.71054908110908,0,0,0,0,4.80201209289416,0,0,0,0,0,0,7.34939401709075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1023335823064,16.8517540496948,0,1344.24478462285,4.70716394732719,60.4284453264724,13.2090935996127,68.528315913112,11.2854308209579,0,0,34.8773150418242,0,0,5.96026524566237,38.3631671041536,0,0,0,0
"D_0__Bacteria;D_1__Deferribacteres;D_2__Deferribacteres;D_3__Deferribacterales;D_4__Deferribacteraceae",6.93734395139287,0,84.7947011582784,0,0,0,10.6619679517271,7.65052100524704,0,0,4.46463037925393,2.35511085276736,0,0,3.89765615288408,3.35145709598207,0,0,3.22389774727401,5.60475322495446,0,0,0,1.93026684832126,0,0,7.28307980991337,6.3821367863629,0,0,28.2095930485343,3.08303296620383,0,5.59575716882838,11.6972475667247,8.08057103230715,29.9346089194089,0,3.59776413340265,0,0,0,10.2311894263314,3.24649155467013,0,0,0,0,0,6.90272571901989,8.84017982838051,5.06434870341397,0,4.11791682000038,10.9598310779481,0,18.3166291285026,10.0881442561121,0,0,9.84729877256345,0,3.74725671936074,7.47910654687494,0,0,11.2676989432705,17.3844212113502,2.7247424552622,1.79011714195898,66.4044204271252,18.1144332953882,0,4.86444367893536,55.8615392940914,0,0,1.81142133158713,0,15.4742275821837,0,0,0,0,84.2587702484742,0,0,0,0,5.43903854101701,0,357.371975996999,0,3.60263020410767,0,0,0,11.0690640276587,0,0,0,3.53621723620901,0
"D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;__;__",0,0,0,0,0,24.195743309916,0,0,0,0,0,34.541625840588,11.5962071447884,15.8084538422518,18.5138667261994,15.9194212059148,35.0868511832101,6.79285356248124,0,4.00339516068176,0,19.645213674433,1.62753192548689,0,7.87245288142889,0,0,0,0,16.9159765933306,13.5406046632965,0,73.8804126702615,0,0,0,0,12.4002139561639,47.9701884453686,42.8075511009667,17.4977650876681,0,2.79032438899946,5.68136022067273,15.5806907506971,0,0,0,0,0,0,13.1673066288763,0,0,0,0,0,0,0,0,0,8.35129845820072,0,5.98328523749995,0,0,0,22.3513987003074,0,3.58023428391796,0,16.9822812144264,12.1482618591753,0,3.89731669493661,0,36.7146098383116,0,0,22.6955337872028,0,0,4.78875396392164,9.30700074691919,44.9380107991862,0,31.0508901164085,0,5.39539690414932,25.6411816933659,0,26.3326719155684,102.971046231619,0,0,22.2552072348523,0,0,0,34.8349605256595,0,0,10.1290511310787
"D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Gastranaerophilales;__",15.609023890634,5.34175981130475,32.5474610506523,0,0,55.3045561369509,4.73865242298983,0,0,11.7787777936107,46.8786189821663,0,0,0,0,4.18932136997758,0,38.8163060713214,0,7.20611128922717,0,0,1.62753192548689,11.5816010899276,0,0,0,3.19106839318145,5.51517048624099,4.45157278771857,11.2838372194137,0,0,3.49734823051774,0,0,4.27637270277269,0,0,10.1181484420467,5.14640149637296,0,4.65054064833243,1.62324577733507,0,0,0,14.8063926317963,0,37.5815066924416,11.7869064378407,7.09008818477956,0,0,6.39323479546973,16.4132153357035,0,0,0,0,0,20.498641670129,0,7.47910654687494,4.54627555534513,0,2.2535397886541,0,2.7247424552622,0,62.1882667492125,0,0,0,27.2812168645563,0,6.1191016397186,0,0,15.4742275821837,0,18.7544227033223,19.9531415163402,3.1023335823064,25.9797874932795,10.7752037802585,2.58757417636738,0,0,32.634231246102,22.8427719710373,11.2854308209579,0,12.6092057143768,0,7.12166631515272,2.96158720110538,12.7719969549908,0,0,0,2.8289737889672,25.3226278276967
"D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales;__",6.93734395139287,30.2699722640602,14.5607062595024,5.15939611119898,3.14460523184606,4.32066844819929,15.4006203747169,7.65052100524704,0,4.71151111744426,7.81310316369438,4.71022170553473,0,0,4.8720701911051,9.21650701395068,11.69561706107,6.79285356248124,10.7463258242467,6.40543225709081,12.8707404197141,0,5.69636173920413,5.79080054496378,0,5.29454800592318,8.73969577189605,6.3821367863629,0,0,4.51353488776549,26.2057802127326,8.76547268969205,0,7.79816504448315,13.1309279274991,0,20.2912592009955,4.79701884453686,26.4628497715067,0,12.8053655810511,4.65054064833243,3.24649155467013,10.3871271671314,12.5991030619361,7.64920391635465,2.7761986184618,0,4.60181714601326,0,6.07721844409677,5.58764500625108,0,0,0,13.737471846377,0,0,7.14322806028576,0,11.3881342611828,5.62088507904112,0,7.95598222185398,5.56884243756062,9.76533908416775,9.93395497791441,0,0,21.0807683895636,12.4536728905794,0,0,0,3.10789250902956,0,12.6799493211099,7.57078040709929,5.1580758607279,11.2754213679126,0,19.9531415163402,9.30700074691919,0,9.69768340223261,11.6440837936532,6.05206793227781,8.63263504663891,8.5470605644553,0,7.52362054730524,8.34900374850967,7.20526040821533,0,12.4629160515173,0,11.9205304913247,0,19.4665955878685,11.564002783502,0,0
"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured",0,0,0,0,2.09640348789737,4.32066844819929,42.6478718069084,0,2.49211917283513,0,0,0,0,0,0,4.18932136997758,0,24.2601912945759,0,0,0,26.661361415302,21.1579150313296,0,0,0,0,0,0,0,0,0,0,2.79787858441419,6.82339441392276,0,0,0,8.39478297793951,0,0,0,0,5.68136022067273,0,0,0,0,0,0,0,3.03860922204838,14.5278770162528,0,0,12.3099115017777,12.8216403899518,8.64698079095325,0,8.73061207368259,9.84729877256345,12.9065521626738,0,31.4122474968747,0,0,4.50707957730819,9.93395497791441,0,0,24.2428836479981,0,0,2.43222183946768,31.1785335594929,0,0,0,0,20.6323034429116,0,4.68860567583057,34.3194034081051,12.4093343292256,8.42587702484741,11.8527241582843,0,9.41432789465437,0,60.6064294570466,0,16.9281462314368,0,3.60263020410767,12.2070602646385,27.5964569712168,22.2119040082904,54.4938536746274,0,0,13.8768033402024,4.24346068345081,0
"D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Anaeroplasmatales;D_4__Anaeroplasmataceae",0,0,0,11.6086412501977,0,0,0,0,0,0,10.0454183533213,7.85036950922455,0,5.26948461408393,100.364645936765,2.51359282198655,0,0,0,0,0,0,0,0,0,0,2.91323192396535,11.700584108332,0,0,9.02706977553097,0,0,0,263.188070251306,0,0,47.3462714689896,3.59776413340265,1.55663822185333,0,0,2.79032438899946,3.24649155467013,0,0,0,0,0,0,0,10.1286974068279,0,15.4421880750014,3.6532770259827,0,1.83166291285026,0,0,0,0,0,0,0,2.27313777767257,0,0,3.7252331167179,0,6.26540999685642,4.21615367791271,2.26430416192352,0,0,0,3.10789250902956,0,10.8685279895228,0,4.12646068858232,2.25508427358252,0,2.39437698196082,0,0,0,0,1.34490398495062,0,6.21604404687658,0,0,0,7.20526040821533,6.97546300836484,3.56083315757636,0,5.10879878199632,3.65363496230034,0,0,4.24346068345081,0
"D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae",30.3508797873438,0,18.8432669240619,7.73909416679847,0,6.04893582747901,14.2159572689695,0,4.98423834567026,0,0,3.92518475461227,0,0,0,0,0,2.9112229553491,7.52242807697268,7.20611128922717,0,0,0,0,0,0,4.36984788594802,9.57320517954436,1.83839016208033,0,0,0,0,11.1915143376568,0,0,7.69747086499085,0,8.39478297793951,4.66991466556,0,8.00335348815694,33.4838926679935,12.9859662186805,6.23227630027884,5.87958142890351,7.64920391635465,3.70159815794907,0,10.7375733406976,5.89345321892034,7.09008818477956,6.70517400750129,25.7369801250024,7.30655405196541,0,6.41082019497591,0,0,5.55584404688892,86.8352709944231,5.31446265521864,0,5.23537458281246,0,10.2095444688611,0,14.9009324668716,2.7247424552622,0,13.7024994532163,3.39645624288528,0,0,0,0,0,0,1.89269510177482,6.18969103287348,3.7584737893042,0,9.57750792784327,0,4.21293851242371,4.31008151210338,7.76272252910213,6.05206793227781,0,21.756154164068,0,0,0,0,5.23159725627363,4.45104144697045,4.44238080165808,5.96026524566237,20.0949922926519,9.22101896267456,7.70933518900135,0,16.6405840010579
"D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales;D_4__Coriobacteriales Incertae Sedis",12.1403519149375,3.5611732075365,5.99558493038332,10.318792222398,3.14460523184606,1.72826737927972,4.73865242298983,0,0,1.57050370581475,0,0,0,5.26948461408393,1.94882807644204,0,0,0,2.14926516484934,4.80407419281811,0,4.20968864452137,8.95142559017791,1.93026684832126,2.95216983053583,0,2.91323192396535,10.6368946439382,3.67678032416066,5.34188734526228,0,0,0,1.3989392922071,6.82339441392276,4.04028551615357,2.56582362166362,9.01833742266468,8.39478297793951,18.67965866224,2.05856059854918,36.8154260455219,0,2.4348686660026,8.30970173370512,10.9192226536779,13.3861068536206,0,12.2489900284846,1.53393904867109,8.84017982838051,7.09008818477956,12.2928190137524,0,9.13319256495676,0,15.5691347592272,0,7.11294988098648,0,0,0,4.68407089920093,0,10.2291199995265,12.0658252813813,0,4.9669774889572,0,0,0,11.3215208096176,0,7.29666551840304,0,6.99275814531651,8.15880218629147,0,0,0,6.01355806288673,7.03290851374586,9.57750792784327,8.53141735134259,6.31940776863556,9.69768340223261,31.0508901164085,3.36225996237656,7.55355566580905,2.33101651757872,20.5584947739336,9.40452568413156,8.34900374850967,9.90723306129608,0,3.56083315757636,2.96158720110538,2.55439939099816,7.30726992460069,11.2701342877134,10.0221357457018,5.65794757793441,0
"D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mollicutes RF39;D_4__uncultured Paenibacillaceae bacterium",0,0,0,27.0868295837947,0,5.18480213783915,0,0,0,0,7.81310316369438,0,0,0,0,0,0,0,10.7463258242467,0,24.3113985705712,0,17.0890852176124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79032438899946,0,0,0,0,0,14.6987880341815,10.7375733406976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6357614227334,0,0,0,0,0,0,0,0,0,0,0,0,31.1269007654906,0,14.745284793483,23.7054483165686,23.2881675873064,9.41432789465437,0,22.5331596699276,86.8025334899419,30.094482189221,16.6980074970193,8.10591795924225,26.1579862813682,0,8.88476160331615,0,85.8604216140581,14.3438072752715,0,0,0
"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__",5.20300796354465,0,37.6865338481238,0,0,0,0,0,0,0,13.3938911377618,8.635406460147,0,0,0,3.35145709598207,0,9.70407651783034,11.8209584066714,8.80746935349987,10.0105758819999,0,3.25506385097379,5.79080054496378,0,0,0,10.6368946439382,4.59597540520082,0,12.4122209413551,0,0,14.6888625681745,0,9.09064241134554,3.42109816221816,4.50916871133234,4.79701884453686,3.11327644370667,7.20496209492214,0,1.86021625933297,1.62324577733507,0,7.55946183716166,1.91230097908866,4.62699769743634,0,23.0090857300663,0,4.05147896273118,3.35258700375065,6.17687523000057,1.82663851299135,10.9421435571357,0,0,9.48393317464864,14.2864561205715,0,34.9236117342939,6.5576992588813,8.97492785624993,0,17.634667718942,0,3.7252331167179,6.3577323956118,3.58023428391796,9.4863457753036,7.92506456673232,0,2.43222183946768,11.6919500848098,3.10789250902956,0,6.33997466055496,0,6.18969103287348,0,0,25.5400211409154,0,13.3409719560084,0,0,0,0,3.88502752929786,0,0,0,0,5.23159725627363,0,7.40396800276346,12.7719969549908,9.13408740575086,3.07367298755819,0,5.65794757793441,5.06452556553935
"D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Gastranaerophilales;D_4__uncultured organism",0,0,12.8476819936786,30.9563766671939,0,9.50547058603844,0,0,0,0,39.0655158184719,0,0,0,1.94882807644204,8.37864273995516,0,0,0,0,0,8.41937728904274,0,14.4770013624095,17.713018983215,0,0,32.9743733962083,0,5.34188734526228,0,0,0,0,1.94954126112079,15.1510706855759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42008991419025,0,0,0,0,0,7.32665165140104,0,4.74196658732432,0,19.6945975451269,0,3.74725671936074,1.49582130937499,0,0,0,0,0,0,0,3.39645624288528,0,0,0,2.33091938177217,0,0,0,4.12646068858232,0,9.37721135166114,0,0,0,2.15504075605169,0,2.01735597742594,6.47447628497919,5.43903854101701,0,0,0,0,0,27.5964569712168,0,79.1863811209429,0,0,0,0,0
"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiales vadinBB60 group",0,0,15.4172183924143,0,0,0,0,0,3.73817875925269,0,0,10.2054803619919,0,2.63474230704196,0,3.35145709598207,0,0,0,4.00339516068176,0,0,4.06882981371723,8.68620081744568,0,0,0,0,12.8687311345623,0,0,0,6.2610519212086,2.79787858441419,32.167430808493,0,11.9738435677635,0,2.39850942226843,17.1230204403867,0,1.60067069763139,1.86021625933297,1.62324577733507,8.30970173370512,0,0,0,7.34939401709075,0,0,10.1286974068279,4.47011600500086,21.619063305002,16.4397466169222,0,4.57915728212565,0,0,0,2.68562693797185,0,0,0,0,0,0,9.93395497791441,0,0,0,0,0,0,0,8.54670439983129,4.07940109314573,0,1.89269510177482,0,0,0,0,0,26.6819439120168,0,2.58757417636738,6.05206793227781,6.47447628497919,0,0,67.7125849257472,9.74050437326128,0,5.23159725627363,7.12166631515272,0,0,0,0,0,3.53621723620901,0
